Order,Latitude,Longitude,Unused,Date,Time
1000,39.905735,116.392548,0,10/11/09,14:10:30
1001,39.905699,116.392553,0,10/11/09,14:10:35
1002,39.905659,116.392559,0,10/11/09,14:10:40
1003,39.905618,116.392569,0,10/11/09,14:10:45
1004,39.905558,116.39255700000001,0,10/11/09,14:10:50
1005,39.905535,116.39256999999999,0,10/11/09,14:10:55
1006,39.905516,116.392573,0,10/11/09,14:11:00
1007,39.905491999999995,116.392587,0,10/11/09,14:11:05
1008,39.905471,116.392578,0,10/11/09,14:11:10
1009,39.905421999999994,116.392577,0,10/11/09,14:11:15
1010,39.905165999999994,116.392627,0,10/11/09,14:15:39
1011,39.905145000000005,116.39260900000001,0,10/11/09,14:15:44
1012,39.905122999999996,116.39261100000002,0,10/11/09,14:15:49
1013,39.905105,116.392591,0,10/11/09,14:15:54
1014,39.905109,116.39258000000001,0,10/11/09,14:15:59
1015,39.905103999999994,116.39259799999999,0,10/11/09,14:16:04
1016,39.905079,116.39260700000001,0,10/11/09,14:16:09
1017,39.905057,116.39263500000001,0,10/11/09,14:16:14
1018,39.905042,116.39263000000001,0,10/11/09,14:16:19
1019,39.905029,116.392623,0,10/11/09,14:16:24
1020,39.904977,116.39261499999999,0,10/11/09,14:16:29
1021,39.904971,116.39262,0,10/11/09,14:16:34
1022,39.904971,116.39262,0,10/11/09,14:16:37
1023,39.904963,116.392624,0,10/11/09,14:16:39
1024,39.904949,116.392629,0,10/11/09,14:16:44
1025,39.904937,116.392627,0,10/11/09,14:16:49
1026,39.904903000000004,116.392626,0,10/11/09,14:16:54
1027,39.904903000000004,116.392626,0,10/11/09,14:16:57
1028,39.904897,116.392629,0,10/11/09,14:16:59
1029,39.904865,116.39262,0,10/11/09,14:17:04
1030,39.904839,116.392623,0,10/11/09,14:17:09
1031,39.904802000000004,116.39263899999999,0,10/11/09,14:17:14
1032,39.904765000000005,116.39264399999999,0,10/11/09,14:17:19
1033,39.904745,116.39264399999999,0,10/11/09,14:17:24
1034,39.904714,116.392646,0,10/11/09,14:17:29
1035,39.904665,116.39266699999999,0,10/11/09,14:17:34
1036,39.904635,116.39268700000001,0,10/11/09,14:17:39
1037,39.904606,116.39269399999999,0,10/11/09,14:17:44
1038,39.904579999999996,116.392683,0,10/11/09,14:17:49
1039,39.904548999999996,116.392693,0,10/11/09,14:17:54
1040,39.904503000000005,116.392706,0,10/11/09,14:17:59
1041,39.904495000000004,116.392725,0,10/11/09,14:18:04
1042,39.904476,116.392724,0,10/11/09,14:18:09
1043,39.904438,116.392725,0,10/11/09,14:18:14
1044,39.904404,116.392711,0,10/11/09,14:18:19
1045,39.904362,116.39271699999999,0,10/11/09,14:18:24
1046,39.904329,116.39273100000001,0,10/11/09,14:18:29
1047,39.904315000000004,116.392752,0,10/11/09,14:18:34
1048,39.904322,116.392769,0,10/11/09,14:18:39
1049,39.904333,116.39280900000001,0,10/11/09,14:18:44
1050,39.904346999999994,116.39280600000001,0,10/11/09,14:18:49
1051,39.904354999999995,116.392808,0,10/11/09,14:18:54
1052,39.90436,116.39281499999998,0,10/11/09,14:18:59
1053,39.904363000000004,116.39281100000001,0,10/11/09,14:19:04
1054,39.904358,116.39281000000001,0,10/11/09,14:19:09
1055,39.904358,116.39281499999998,0,10/11/09,14:19:14
1056,39.904361,116.392812,0,10/11/09,14:19:19
1057,39.904361,116.392812,0,10/11/09,14:19:22
1058,39.904364,116.392808,0,10/11/09,14:19:24
1059,39.904356,116.392799,0,10/11/09,14:19:29
1060,39.904356,116.392799,0,10/11/09,14:19:32
1061,39.904353,116.39279099999999,0,10/11/09,14:19:34
1062,39.904334999999996,116.39281799999999,0,10/11/09,14:19:39
1063,39.904328,116.39281399999999,0,10/11/09,14:19:44
1064,39.904328,116.39281399999999,0,10/11/09,14:19:47
1065,39.90433,116.392807,0,10/11/09,14:19:49
1066,39.904315999999994,116.392817,0,10/11/09,14:19:54
1067,39.904313,116.392817,0,10/11/09,14:19:59
1068,39.904312,116.39281799999999,0,10/11/09,14:20:04
1069,39.904309999999995,116.392822,0,10/11/09,14:20:09
1070,39.904315000000004,116.392816,0,10/11/09,14:20:14
1071,39.904315999999994,116.39281799999999,0,10/11/09,14:20:19
1072,39.904315999999994,116.39281799999999,0,10/11/09,14:20:24
1073,39.904315999999994,116.39281799999999,0,10/11/09,14:20:29
1074,39.904315999999994,116.39281799999999,0,10/11/09,14:20:34
1075,39.904315000000004,116.39281799999999,0,10/11/09,14:20:39
1076,39.904315000000004,116.39282,0,10/11/09,14:20:44
1077,39.904315000000004,116.39282,0,10/11/09,14:20:49
1078,39.904315000000004,116.39282,0,10/11/09,14:20:54
1079,39.904315000000004,116.39282,0,10/11/09,14:20:59
1080,39.904315000000004,116.392821,0,10/11/09,14:21:04
1081,39.904312,116.392825,0,10/11/09,14:21:09
1082,39.904309000000005,116.39282299999999,0,10/11/09,14:21:14
1083,39.904306,116.39282800000001,0,10/11/09,14:21:19
1084,39.904301000000004,116.39283300000001,0,10/11/09,14:21:24
1085,39.904301000000004,116.39283300000001,0,10/11/09,14:21:27
1086,39.904297,116.39283799999998,0,10/11/09,14:21:29
1087,39.90429,116.39286000000001,0,10/11/09,14:21:34
1088,39.904302,116.392878,0,10/11/09,14:21:39
1089,39.904313,116.392877,0,10/11/09,14:21:44
1090,39.904317,116.39288,0,10/11/09,14:21:49
1091,39.904319,116.392877,0,10/11/09,14:21:54
1092,39.904319,116.392877,0,10/11/09,14:21:57
1093,39.90432,116.392873,0,10/11/09,14:21:59
1094,39.904287,116.39286200000001,0,10/11/09,14:22:04
1095,39.904246,116.39283799999998,0,10/11/09,14:22:09
1096,39.904222,116.392781,0,10/11/09,14:22:14
1097,39.904189,116.39273500000002,0,10/11/09,14:22:19
1098,39.904171000000005,116.39269399999999,0,10/11/09,14:22:24
1099,39.904145,116.392669,0,10/11/09,14:22:29
1100,39.904132000000004,116.39263100000001,0,10/11/09,14:22:34
1101,39.904125,116.39260700000001,0,10/11/09,14:22:39
1102,39.904113,116.39256599999999,0,10/11/09,14:22:44
1103,39.904090000000004,116.392532,0,10/11/09,14:22:49
1104,39.90405,116.39251499999999,0,10/11/09,14:22:54
1105,39.90402,116.39251399999999,0,10/11/09,14:22:59
1106,39.904,116.392498,0,10/11/09,14:23:04
1107,39.903946999999995,116.392495,0,10/11/09,14:23:09
1108,39.903892,116.392501,0,10/11/09,14:23:14
1109,39.903853000000005,116.39248899999998,0,10/11/09,14:23:19
1110,39.903808000000005,116.392495,0,10/11/09,14:23:24
1111,39.903791,116.39246399999999,0,10/11/09,14:23:29
1112,39.90374,116.39245700000001,0,10/11/09,14:23:34
1113,39.903690999999995,116.39246499999999,0,10/11/09,14:23:39
1114,39.903656,116.39244099999999,0,10/11/09,14:23:44
1115,39.903634000000004,116.39240500000001,0,10/11/09,14:23:49
1116,39.903618,116.392389,0,10/11/09,14:23:54
1117,39.903587,116.39236799999999,0,10/11/09,14:23:59
1118,39.903538,116.39237299999999,0,10/11/09,14:24:04
1119,39.903521999999995,116.39238300000001,0,10/11/09,14:24:09
1120,39.903498,116.39238300000001,0,10/11/09,14:24:14
1121,39.90347,116.392397,0,10/11/09,14:24:19
1122,39.903444,116.39241399999999,0,10/11/09,14:24:24
1123,39.903421,116.39244099999999,0,10/11/09,14:24:29
1124,39.903385,116.392449,0,10/11/09,14:24:34
1125,39.903355,116.392471,0,10/11/09,14:24:39
1126,39.903335999999996,116.392508,0,10/11/09,14:24:44
1127,39.903321000000005,116.39250600000001,0,10/11/09,14:24:49
1128,39.903293,116.392513,0,10/11/09,14:24:54
1129,39.903278,116.39254,0,10/11/09,14:24:59
1130,39.903257,116.392523,0,10/11/09,14:25:04
1131,39.903237,116.392532,0,10/11/09,14:25:09
1132,39.903214,116.392556,0,10/11/09,14:25:14
1133,39.903196,116.39256200000001,0,10/11/09,14:25:19
1134,39.903165,116.392551,0,10/11/09,14:25:24
1135,39.903146,116.39256499999999,0,10/11/09,14:25:29
1136,39.903119000000004,116.392569,0,10/11/09,14:25:34
1137,39.903092,116.39253799999999,0,10/11/09,14:25:39
1138,39.903059999999996,116.39252900000001,0,10/11/09,14:25:44
1139,39.903038,116.39253000000001,0,10/11/09,14:25:49
1140,39.903007,116.39254,0,10/11/09,14:25:54
1141,39.902967,116.39255,0,10/11/09,14:25:59
1142,39.902941,116.392552,0,10/11/09,14:26:04
1143,39.90291,116.392551,0,10/11/09,14:26:09
1144,39.902887,116.39255700000001,0,10/11/09,14:26:14
1145,39.902862,116.39253799999999,0,10/11/09,14:26:19
1146,39.902836,116.392518,0,10/11/09,14:26:24
1147,39.902812,116.392499,0,10/11/09,14:26:29
1148,39.902782,116.392478,0,10/11/09,14:26:34
1149,39.902770000000004,116.392452,0,10/11/09,14:26:39
1150,39.902765,116.39241100000001,0,10/11/09,14:26:44
1151,39.902732,116.39238300000001,0,10/11/09,14:26:49
1152,39.902701,116.392384,0,10/11/09,14:26:54
1153,39.902692,116.392366,0,10/11/09,14:26:59
1154,39.902674,116.392324,0,10/11/09,14:27:04
1155,39.90268,116.39228500000002,0,10/11/09,14:27:09
1156,39.902657,116.39226299999999,0,10/11/09,14:27:14
1157,39.902645,116.39223700000001,0,10/11/09,14:27:19
1158,39.902631,116.39218899999999,0,10/11/09,14:27:24
1159,39.902627,116.39215700000001,0,10/11/09,14:27:29
1160,39.902629,116.39213400000001,0,10/11/09,14:27:34
1161,39.902625,116.39211100000001,0,10/11/09,14:27:39
1162,39.902626,116.39209,0,10/11/09,14:27:44
1163,39.902609999999996,116.392048,0,10/11/09,14:27:49
1164,39.902578000000005,116.39201200000001,0,10/11/09,14:27:54
1165,39.902571,116.39201000000001,0,10/11/09,14:27:59
1166,39.902572,116.392008,0,10/11/09,14:28:04
1167,39.902570000000004,116.392008,0,10/11/09,14:28:09
1168,39.902572,116.392007,0,10/11/09,14:28:14
1169,39.902572,116.392007,0,10/11/09,14:28:19
1170,39.902572,116.392008,0,10/11/09,14:28:24
1171,39.902572,116.392008,0,10/11/09,14:28:29
1172,39.902572,116.392008,0,10/11/09,14:28:32
1173,39.902574,116.39200000000001,0,10/11/09,14:28:34
1174,39.902578000000005,116.39198999999999,0,10/11/09,14:28:39
1175,39.902581,116.391973,0,10/11/09,14:28:44
1176,39.902576,116.391948,0,10/11/09,14:28:49
1177,39.902570000000004,116.391922,0,10/11/09,14:28:54
1178,39.902563,116.39188999999999,0,10/11/09,14:28:59
1179,39.902547999999996,116.39186299999999,0,10/11/09,14:29:04
1180,39.902539000000004,116.39184399999999,0,10/11/09,14:29:09
1181,39.902533,116.391825,0,10/11/09,14:29:14
1182,39.902538,116.391773,0,10/11/09,14:29:19
1183,39.902494,116.39176100000002,0,10/11/09,14:29:24
1184,39.902494,116.39176100000002,0,10/11/09,14:29:27
1185,39.902498,116.391756,0,10/11/09,14:29:29
1186,39.902507,116.391726,0,10/11/09,14:29:34
1187,39.902497,116.39170800000001,0,10/11/09,14:29:39
1188,39.902552,116.391379,0,10/11/09,14:33:04
1189,39.902552,116.391348,0,10/11/09,14:33:09
1190,39.902564,116.391323,0,10/11/09,14:33:14
1191,39.902556,116.391272,0,10/11/09,14:33:19
1192,39.902552,116.39121200000001,0,10/11/09,14:33:24
1193,39.902547999999996,116.391171,0,10/11/09,14:33:29
1194,39.902572,116.39114199999999,0,10/11/09,14:33:34
1195,39.902584999999995,116.39108600000002,0,10/11/09,14:33:39
1196,39.902588,116.39104499999999,0,10/11/09,14:33:44
1197,39.902584000000004,116.39101000000001,0,10/11/09,14:33:49
1198,39.90258,116.390974,0,10/11/09,14:33:54
1199,39.902578999999996,116.390927,0,10/11/09,14:33:59
1200,39.902582,116.390901,0,10/11/09,14:34:04
1201,39.902561,116.39088400000001,0,10/11/09,14:34:09
1202,39.90256,116.390845,0,10/11/09,14:34:14
1203,39.902551,116.390805,0,10/11/09,14:34:19
1204,39.902561999999996,116.39078700000002,0,10/11/09,14:34:24
1205,39.90256,116.39076000000001,0,10/11/09,14:34:29
1206,39.902558,116.390727,0,10/11/09,14:34:34
1207,39.902566,116.390689,0,10/11/09,14:34:39
1208,39.902569,116.390674,0,10/11/09,14:34:44
1209,39.902581,116.390653,0,10/11/09,14:34:49
1210,39.902603000000006,116.39061299999999,0,10/11/09,14:34:54
1211,39.9026,116.39056799999999,0,10/11/09,14:34:59
1212,39.902602,116.390525,0,10/11/09,14:35:04
1213,39.902612,116.390496,0,10/11/09,14:35:09
1214,39.902623999999996,116.39048899999999,0,10/11/09,14:35:14
1215,39.902623,116.39048000000001,0,10/11/09,14:35:19
1216,39.902654999999996,116.39047,0,10/11/09,14:35:24
1217,39.902682,116.390445,0,10/11/09,14:35:29
1218,39.902703,116.390451,0,10/11/09,14:35:34
1219,39.902722,116.390451,0,10/11/09,14:35:39
1220,39.902736,116.390449,0,10/11/09,14:35:44
1221,39.902736,116.390449,0,10/11/09,14:35:47
1222,39.902734,116.390442,0,10/11/09,14:35:49
1223,39.90275,116.39043600000001,0,10/11/09,14:35:54
1224,39.902772999999996,116.39043000000001,0,10/11/09,14:35:59
1225,39.902801000000004,116.390428,0,10/11/09,14:36:04
1226,39.902801000000004,116.390418,0,10/11/09,14:36:09
1227,39.902825,116.390426,0,10/11/09,14:36:14
1228,39.902836,116.390422,0,10/11/09,14:36:19
1229,39.902836,116.390422,0,10/11/09,14:36:22
1230,39.902844,116.39041999999999,0,10/11/09,14:36:24
1231,39.902859,116.39039299999999,0,10/11/09,14:36:29
1232,39.902865999999996,116.390371,0,10/11/09,14:36:34
1233,39.902882,116.390344,0,10/11/09,14:36:39
1234,39.902910999999996,116.390348,0,10/11/09,14:36:44
1235,39.90293,116.390358,0,10/11/09,14:36:49
1236,39.90293,116.390358,0,10/11/09,14:36:52
1237,39.902932,116.39036200000001,0,10/11/09,14:36:54
1238,39.90295,116.39032399999999,0,10/11/09,14:36:59
1239,39.90299,116.390309,0,10/11/09,14:37:04
1240,39.903011,116.39028700000001,0,10/11/09,14:37:09
1241,39.903019,116.390272,0,10/11/09,14:37:14
1242,39.903038,116.390289,0,10/11/09,14:37:19
1243,39.90307,116.390305,0,10/11/09,14:37:24
1244,39.903098,116.39031100000001,0,10/11/09,14:37:29
1245,39.903119000000004,116.39031999999999,0,10/11/09,14:37:34
1246,39.90315,116.39031200000001,0,10/11/09,14:37:39
1247,39.903159,116.3903,0,10/11/09,14:37:44
1248,39.903175,116.39028700000001,0,10/11/09,14:37:49
1249,39.903197999999996,116.390272,0,10/11/09,14:37:54
1250,39.903197999999996,116.390257,0,10/11/09,14:37:59
1251,39.903220000000005,116.390235,0,10/11/09,14:38:04
1252,39.903248,116.390234,0,10/11/09,14:38:09
1253,39.903285,116.39019499999999,0,10/11/09,14:38:14
1254,39.903296000000005,116.390153,0,10/11/09,14:38:19
1255,39.903329,116.39011200000002,0,10/11/09,14:38:24
1256,39.903331,116.390068,0,10/11/09,14:38:29
1257,39.903324,116.39005900000001,0,10/11/09,14:38:34
1258,39.903301,116.390073,0,10/11/09,14:38:39
1259,39.903317,116.390075,0,10/11/09,14:38:44
1260,39.903337,116.39006100000002,0,10/11/09,14:38:49
1261,39.90334,116.39003500000001,0,10/11/09,14:38:54
1262,39.90335,116.39003500000001,0,10/11/09,14:38:59
1263,39.903339,116.390028,0,10/11/09,14:39:04
1264,39.903334,116.390026,0,10/11/09,14:39:09
1265,39.903332,116.390024,0,10/11/09,14:39:14
1266,39.903329,116.390024,0,10/11/09,14:39:19
1267,39.903329,116.390024,0,10/11/09,14:39:22
1268,39.903326,116.39002099999999,0,10/11/09,14:39:24
1269,39.903346,116.390023,0,10/11/09,14:39:29
1270,39.903381,116.390026,0,10/11/09,14:39:34
1271,39.90341,116.39006,0,10/11/09,14:39:39
1272,39.903447,116.39007099999999,0,10/11/09,14:39:44
1273,39.9035,116.3901,0,10/11/09,14:39:49
1274,39.903523,116.39013899999999,0,10/11/09,14:39:54
1275,39.903588,116.390126,0,10/11/09,14:39:59
1276,39.903608,116.39015900000001,0,10/11/09,14:40:04
1277,39.903634000000004,116.390174,0,10/11/09,14:40:09
1278,39.90368,116.39017,0,10/11/09,14:40:14
1279,39.903709,116.390165,0,10/11/09,14:40:19
1280,39.903748,116.39018300000001,0,10/11/09,14:40:24
1281,39.903787,116.390204,0,10/11/09,14:40:29
1282,39.903822,116.39022800000001,0,10/11/09,14:40:34
1283,39.903853000000005,116.39025,0,10/11/09,14:40:39
1284,39.903881,116.39026499999999,0,10/11/09,14:40:44
1285,39.903923,116.390286,0,10/11/09,14:40:49
1286,39.903942,116.390328,0,10/11/09,14:40:54
1287,39.903971000000006,116.39038000000001,0,10/11/09,14:40:59
1288,39.903982,116.390433,0,10/11/09,14:41:04
1289,39.904006,116.39047,0,10/11/09,14:41:09
1290,39.904032,116.39049299999999,0,10/11/09,14:41:14
1291,39.904033,116.39050800000001,0,10/11/09,14:41:19
1292,39.904033,116.39050800000001,0,10/11/09,14:41:22
1293,39.904029,116.39051299999998,0,10/11/09,14:41:24
1294,39.904029,116.390523,0,10/11/09,14:41:29
1295,39.904046,116.390553,0,10/11/09,14:41:34
1296,39.90406,116.39058,0,10/11/09,14:41:39
1297,39.904077,116.390601,0,10/11/09,14:41:44
1298,39.904103000000006,116.39061399999999,0,10/11/09,14:41:49
1299,39.90413,116.390639,0,10/11/09,14:41:54
1300,39.904139,116.39063700000001,0,10/11/09,14:41:59
1301,39.90415,116.39064599999999,0,10/11/09,14:42:04
1302,39.904179,116.390631,0,10/11/09,14:42:09
1303,39.90421,116.390638,0,10/11/09,14:42:14
1304,39.90421,116.390638,0,10/11/09,14:42:17
1305,39.904212,116.390643,0,10/11/09,14:42:19
1306,39.904231,116.390628,0,10/11/09,14:42:24
1307,39.90424,116.390615,0,10/11/09,14:42:29
1308,39.904253999999995,116.390606,0,10/11/09,14:42:34
1309,39.904253999999995,116.390606,0,10/11/09,14:42:37
1310,39.904262,116.39060400000001,0,10/11/09,14:42:39
1311,39.904286,116.390602,0,10/11/09,14:42:44
1312,39.904293,116.39060900000001,0,10/11/09,14:42:49
1313,39.904293,116.39060900000001,0,10/11/09,14:42:52
1314,39.904299,116.39060800000001,0,10/11/09,14:42:54
1315,39.90433,116.390606,0,10/11/09,14:42:59
1316,39.90433,116.390606,0,10/11/09,14:43:02
1317,39.904329,116.390601,0,10/11/09,14:43:04
1318,39.904351,116.39060500000001,0,10/11/09,14:43:09
1319,39.90436,116.39060400000001,0,10/11/09,14:43:14
1320,39.90436,116.39060400000001,0,10/11/09,14:43:17
1321,39.904365000000006,116.390601,0,10/11/09,14:43:19
1322,39.904375,116.390603,0,10/11/09,14:43:24
1323,39.904385999999995,116.390607,0,10/11/09,14:43:29
1324,39.904385999999995,116.390607,0,10/11/09,14:43:32
1325,39.904393,116.39061299999999,0,10/11/09,14:43:34
1326,39.904410999999996,116.390638,0,10/11/09,14:43:39
1327,39.904427,116.39063600000001,0,10/11/09,14:43:44
1328,39.904666999999996,116.39056699999999,0,10/11/09,14:46:59
1329,39.904705,116.390561,0,10/11/09,14:47:04
1330,39.904717,116.390571,0,10/11/09,14:47:09
1331,39.90473,116.390579,0,10/11/09,14:47:14
1332,39.904739,116.390574,0,10/11/09,14:47:19
1333,39.904754,116.390556,0,10/11/09,14:47:24
1334,39.904764,116.390573,0,10/11/09,14:47:29
1335,39.904767,116.39056399999998,0,10/11/09,14:47:34
1336,39.904767,116.39056399999998,0,10/11/09,14:47:37
1337,39.904767,116.390556,0,10/11/09,14:47:39
1338,39.904790999999996,116.390551,0,10/11/09,14:47:44
1339,39.904807,116.390553,0,10/11/09,14:47:49
1340,39.904810999999995,116.39056399999998,0,10/11/09,14:47:54
1341,39.904834,116.390553,0,10/11/09,14:47:59
1342,39.904834,116.390553,0,10/11/09,14:48:02
1343,39.904838,116.390556,0,10/11/09,14:48:04
1344,39.904837,116.390565,0,10/11/09,14:48:09
1345,39.904837,116.390565,0,10/11/09,14:48:12
1346,39.904833,116.390573,0,10/11/09,14:48:14
1347,39.904841999999995,116.390579,0,10/11/09,14:48:19
1348,39.904853,116.390569,0,10/11/09,14:48:24
1349,39.904853,116.390569,0,10/11/09,14:48:27
1350,39.904857,116.390565,0,10/11/09,14:48:29
1351,39.904883,116.390571,0,10/11/09,14:48:34
1352,39.904894,116.39055900000001,0,10/11/09,14:48:39
1353,39.904895,116.39055800000001,0,10/11/09,14:48:44
1354,39.904901,116.39056299999999,0,10/11/09,14:48:49
1355,39.904901,116.39056299999999,0,10/11/09,14:48:52
1356,39.904906,116.39055800000001,0,10/11/09,14:48:54
1357,39.904925,116.39057,0,10/11/09,14:48:59
1358,39.904942999999996,116.39058500000002,0,10/11/09,14:49:04
1359,39.904947,116.39058600000001,0,10/11/09,14:49:09
1360,39.90495,116.39058600000001,0,10/11/09,14:49:14
1361,39.90495,116.39058600000001,0,10/11/09,14:49:17
1362,39.904948,116.390592,0,10/11/09,14:49:19
1363,39.904995,116.39058600000001,0,10/11/09,14:49:24
1364,39.905001,116.39058700000001,0,10/11/09,14:49:29
1365,39.905002,116.39058899999999,0,10/11/09,14:49:34
1366,39.905002,116.39058899999999,0,10/11/09,14:49:37
1367,39.904996999999995,116.39058600000001,0,10/11/09,14:49:39
1368,39.904999,116.390598,0,10/11/09,14:49:44
1369,39.905004,116.390607,0,10/11/09,14:49:49
1370,39.905004,116.390607,0,10/11/09,14:49:52
1371,39.905006,116.39060900000001,0,10/11/09,14:49:54
1372,39.905011,116.39062,0,10/11/09,14:49:59
1373,39.905011,116.39062,0,10/11/09,14:50:02
1374,39.905009,116.390625,0,10/11/09,14:50:04
1375,39.905025,116.390667,0,10/11/09,14:50:09
1376,39.905035999999996,116.390721,0,10/11/09,14:50:14
1377,39.905042,116.390776,0,10/11/09,14:50:19
1378,39.905025,116.390818,0,10/11/09,14:50:24
1379,39.905008,116.390852,0,10/11/09,14:50:29
1380,39.904998,116.390891,0,10/11/09,14:50:34
1381,39.90498,116.39093500000001,0,10/11/09,14:50:39
1382,39.90495,116.390975,0,10/11/09,14:50:44
1383,39.904931,116.391006,0,10/11/09,14:50:49
1384,39.904918,116.391048,0,10/11/09,14:50:54
1385,39.904914,116.39109599999999,0,10/11/09,14:50:59
1386,39.904914,116.391148,0,10/11/09,14:51:04
1387,39.90491,116.391176,0,10/11/09,14:51:09
1388,39.90489,116.39121399999999,0,10/11/09,14:51:14
1389,39.904881,116.391244,0,10/11/09,14:51:19
1390,39.904871,116.39126100000001,0,10/11/09,14:51:24
1391,39.904876,116.391251,0,10/11/09,14:51:29
1392,39.904872,116.391253,0,10/11/09,14:51:34
1393,39.904872,116.391253,0,10/11/09,14:51:37
1394,39.904868,116.391255,0,10/11/09,14:51:39
1395,39.904859,116.39126200000001,0,10/11/09,14:51:44
1396,39.904866,116.391269,0,10/11/09,14:51:49
1397,39.904866,116.391267,0,10/11/09,14:51:54
1398,39.904866,116.391267,0,10/11/09,14:51:57
1399,39.90487,116.391263,0,10/11/09,14:51:59
1400,39.904866,116.391275,0,10/11/09,14:52:04
1401,39.904871,116.391301,0,10/11/09,14:52:09
1402,39.904856,116.39134399999999,0,10/11/09,14:52:14
1403,39.904849,116.391364,0,10/11/09,14:52:19
1404,39.904848,116.39138600000001,0,10/11/09,14:52:24
1405,39.904861,116.39143200000001,0,10/11/09,14:52:29
1406,39.904861,116.39146299999999,0,10/11/09,14:52:34
1407,39.904875,116.391498,0,10/11/09,14:52:39
1408,39.904885,116.39153300000001,0,10/11/09,14:52:44
1409,39.90487,116.391576,0,10/11/09,14:52:49
1410,39.904853,116.391603,0,10/11/09,14:52:54
1411,39.904869,116.39164099999999,0,10/11/09,14:52:59
1412,39.904872,116.39166200000001,0,10/11/09,14:53:04
1413,39.904874,116.39169299999999,0,10/11/09,14:53:09
1414,39.904838,116.39173400000001,0,10/11/09,14:53:14
1415,39.904837,116.39176699999999,0,10/11/09,14:53:19
1416,39.904833,116.391778,0,10/11/09,14:53:24
1417,39.904839,116.39176,0,10/11/09,14:53:29
1418,39.904839,116.39176,0,10/11/09,14:53:32
1419,39.90484,116.39176,0,10/11/09,14:53:34
1420,39.904829,116.391749,0,10/11/09,14:53:39
1421,39.904831,116.391741,0,10/11/09,14:53:44
1422,39.904825,116.39174399999999,0,10/11/09,14:53:49
1423,39.904827000000004,116.391746,0,10/11/09,14:53:54
1424,39.904826,116.39174399999999,0,10/11/09,14:53:59
1425,39.904828,116.391745,0,10/11/09,14:54:04
1426,39.904832,116.391746,0,10/11/09,14:54:09
1427,39.904835999999996,116.39174299999999,0,10/11/09,14:54:14
1428,39.90484,116.39173799999999,0,10/11/09,14:54:19
1429,39.90484,116.39173799999999,0,10/11/09,14:54:22
1430,39.904846,116.39173400000001,0,10/11/09,14:54:24
1431,39.904829,116.391764,0,10/11/09,14:54:29
1432,39.904804,116.39180400000001,0,10/11/09,14:54:34
1433,39.904802000000004,116.39186000000001,0,10/11/09,14:54:39
1434,39.904809,116.391896,0,10/11/09,14:54:44
1435,39.904798,116.39193200000001,0,10/11/09,14:54:49
1436,39.904807,116.39195,0,10/11/09,14:54:54
1437,39.904819,116.391967,0,10/11/09,14:54:59
1438,39.904823,116.391967,0,10/11/09,14:55:04
1439,39.904823,116.391967,0,10/11/09,14:55:07
1440,39.904826,116.391972,0,10/11/09,14:55:09
1441,39.904846,116.39198,0,10/11/09,14:55:14
1442,39.904861,116.39198300000001,0,10/11/09,14:55:19
1443,39.904838,116.391995,0,10/11/09,14:55:24
1444,39.904838,116.391999,0,10/11/09,14:55:29
1445,39.904834,116.39200000000001,0,10/11/09,14:55:34
1446,39.90483,116.391998,0,10/11/09,14:55:39
1447,39.90483,116.391998,0,10/11/09,14:55:42
1448,39.904828,116.392004,0,10/11/09,14:55:44
1449,39.904794,116.39202,0,10/11/09,14:55:49
1450,39.904752,116.39203700000002,0,10/11/09,14:55:54
1451,39.904728000000006,116.39205700000001,0,10/11/09,14:55:59
1452,39.904990999999995,116.39198799999998,0,10/11/09,15:00:14
1453,39.905008,116.39196799999999,0,10/11/09,15:00:19
1454,39.905044000000004,116.39196899999999,0,10/11/09,15:00:24
1455,39.905060999999996,116.39200000000001,0,10/11/09,15:00:29
1456,39.905072,116.39203799999999,0,10/11/09,15:00:34
1457,39.90509,116.392044,0,10/11/09,15:00:39
1458,39.905096,116.39203300000001,0,10/11/09,15:00:44
1459,39.905099,116.392021,0,10/11/09,15:00:49
1460,39.905099,116.392021,0,10/11/09,15:00:52
1461,39.905097,116.392026,0,10/11/09,15:00:54
1462,39.905114000000005,116.39204299999999,0,10/11/09,15:00:59
1463,39.905114000000005,116.39204299999999,0,10/11/09,15:01:02
1464,39.905114000000005,116.39204199999999,0,10/11/09,15:01:04
1465,39.905134999999994,116.39203300000001,0,10/11/09,15:01:09
1466,39.905145000000005,116.39204099999999,0,10/11/09,15:01:14
1467,39.905147,116.39204699999999,0,10/11/09,15:01:19
1468,39.905144,116.39204699999999,0,10/11/09,15:01:24
1469,39.905136999999996,116.392049,0,10/11/09,15:01:29
1470,39.905136999999996,116.392049,0,10/11/09,15:01:32
1471,39.905143,116.392052,0,10/11/09,15:01:34
1472,39.905171,116.392067,0,10/11/09,15:01:39
1473,39.905189,116.392059,0,10/11/09,15:01:44
1474,39.905203,116.392048,0,10/11/09,15:01:49
1475,39.905206,116.39203300000001,0,10/11/09,15:01:54
1476,39.905206,116.39203300000001,0,10/11/09,15:01:57
1477,39.905207,116.39204,0,10/11/09,15:01:59
1478,39.905205,116.39203,0,10/11/09,15:02:04
1479,39.905205,116.39203,0,10/11/09,15:02:07
1480,39.905205,116.392032,0,10/11/09,15:02:09
1481,39.905195,116.39204299999999,0,10/11/09,15:02:14
1482,39.905176000000004,116.392071,0,10/11/09,15:02:19
